"","studentDist","studentTime","leader","ClustAlg","Catchment"
"1833",1211,27.37,TRUE,"kMeans",16
"1834",524,11.87,FALSE,"kMeans",16
"1835",332,7.37,FALSE,"kMeans",16
"1836",1258,27.37,TRUE,"kMeans",16
"1837",568,12.68,FALSE,"kMeans",16
"1838",529,11.8,FALSE,"kMeans",16
"1839",439,9.7,FALSE,"kMeans",16
"1840",401,8.82,FALSE,"kMeans",16
"1841",392,8.62,FALSE,"kMeans",16
"1842",381,8.37,FALSE,"kMeans",16
"1843",1575,34.5,TRUE,"kMeans",16
"1844",1194,26.08,FALSE,"kMeans",16
"1845",1169,25.58,FALSE,"kMeans",16
"1846",1048,22.82,FALSE,"kMeans",16
"1847",865,18.68,FALSE,"kMeans",16
"1848",813,18.02,TRUE,"kMeans",16
"1849",789,17.42,FALSE,"kMeans",16
"1850",682,14.77,FALSE,"kMeans",16
"1851",314,7.03,FALSE,"kMeans",16
"1852",239,5.33,FALSE,"kMeans",16
"1853",2863,62.9,TRUE,"kMeans",16
"1854",1938,41.22,FALSE,"kMeans",16
"1855",1703,36.17,FALSE,"kMeans",16
"1856",1281,26.82,FALSE,"kMeans",16
"1857",1123,23.77,FALSE,"kMeans",16
"1858",1836,39.27,TRUE,"kMeans",16
"1859",767,17.27,FALSE,"kMeans",16
"1860",756,17.03,FALSE,"kMeans",16
"1861",1500,31.78,TRUE,"Hier",16
"1862",1391,29.17,FALSE,"Hier",16
"1863",1260,26.12,FALSE,"Hier",16
"1864",2190,48.47,TRUE,"Hier",16
"1865",925,20.03,FALSE,"Hier",16
"1866",735,15.9,FALSE,"Hier",16
"1867",607,13.13,FALSE,"Hier",16
"1868",581,12.63,FALSE,"Hier",16
"1869",1423,29.8,TRUE,"Hier",16
"1870",772,17.12,FALSE,"Hier",16
"1871",763,16.88,FALSE,"Hier",16
"1872",647,14.63,FALSE,"Hier",16
"1873",742,16.35,TRUE,"Hier",16
"1874",682,14.8,FALSE,"Hier",16
"1875",557,12.15,FALSE,"Hier",16
"1876",314,7.03,FALSE,"Hier",16
"1877",239,5.33,FALSE,"Hier",16
"1878",1129,24.83,TRUE,"Hier",16
"1879",650,14.53,FALSE,"Hier",16
"1880",489,10.95,FALSE,"Hier",16
"1881",579,12.92,TRUE,"Hier",16
"1882",568,12.68,FALSE,"Hier",16
"1883",529,11.8,FALSE,"Hier",16
"1884",439,9.7,FALSE,"Hier",16
"1885",401,8.82,FALSE,"Hier",16
"1886",392,8.62,FALSE,"Hier",16
"1887",381,8.37,FALSE,"Hier",16
"1888",1805,38.43,TRUE,"Hier",16
"1889",1249,25.7,FALSE,"Hier",16
"1890",1014,20.65,FALSE,"Hier",16
"1891",1500,31.78,TRUE,"Fuzzy",16
"1892",1391,29.17,FALSE,"Fuzzy",16
"1893",1260,26.12,FALSE,"Fuzzy",16
"1894",830,18.45,TRUE,"Fuzzy",16
"1895",783,17.35,FALSE,"Fuzzy",16
"1896",772,17.12,FALSE,"Fuzzy",16
"1897",647,14.63,FALSE,"Fuzzy",16
"1898",649,14.43,TRUE,"Fuzzy",16
"1899",339,7.53,FALSE,"Fuzzy",16
"1900",262,5.83,FALSE,"Fuzzy",16
"1901",1658,35.22,TRUE,"Fuzzy",16
"1902",1249,25.7,FALSE,"Fuzzy",16
"1903",1014,20.65,FALSE,"Fuzzy",16
"1904",647,14.35,TRUE,"Fuzzy",16
"1905",623,13.75,FALSE,"Fuzzy",16
"1906",516,11.1,FALSE,"Fuzzy",16
"1907",1076,23.97,TRUE,"Fuzzy",16
"1908",1065,23.73,FALSE,"Fuzzy",16
"1909",1026,22.85,FALSE,"Fuzzy",16
"1910",936,20.75,FALSE,"Fuzzy",16
"1911",898,19.87,FALSE,"Fuzzy",16
"1912",889,19.67,FALSE,"Fuzzy",16
"1913",865,19.12,FALSE,"Fuzzy",16
"1914",486,10.95,FALSE,"Fuzzy",16
"1915",332,7.37,FALSE,"Fuzzy",16
"1916",1604,35.55,TRUE,"Fuzzy",16
"1917",925,20.03,FALSE,"Fuzzy",16
"1918",735,15.9,FALSE,"Fuzzy",16
"1919",607,13.13,FALSE,"Fuzzy",16
"1920",581,12.63,FALSE,"Fuzzy",16
"1921",915,20.7,TRUE,"kNN",17
"1922",610,14.23,FALSE,"kNN",17
"1923",677,14.85,TRUE,"kNN",17
"1924",503,11.33,FALSE,"kNN",17
"1925",927,19.9,TRUE,"kNN",17
"1926",722,15.8,FALSE,"kNN",17
"1927",539,11.92,FALSE,"kNN",17
"1928",419,9.4,FALSE,"kNN",17
"1929",197,4.35,FALSE,"kNN",17
"1930",46,1.03,FALSE,"kNN",17
"1931",833,18.2,TRUE,"kNN",17
"1932",714,15.62,FALSE,"kNN",17
"1933",593,12.95,FALSE,"kNN",17
"1934",412,8.87,FALSE,"kNN",17
"1935",378,8.1,FALSE,"kNN",17
"1936",2370,51.97,TRUE,"kNN",17
"1937",2310,50.53,FALSE,"kNN",17
"1938",1726,37.87,FALSE,"kNN",17
"1939",1663,36.48,FALSE,"kNN",17
"1940",1096,24.02,FALSE,"kNN",17
"1941",737,16.13,FALSE,"kNN",17
"1942",674,14.68,FALSE,"kNN",17
"1943",626,13.78,TRUE,"kNN",17
"1944",428,9.62,FALSE,"kNN",17
"1945",344,7.87,FALSE,"kNN",17
"1946",1495,33.07,TRUE,"kNN",17
"1947",1434,31.82,FALSE,"kNN",17
"1948",1074,23.68,FALSE,"kNN",17
"1949",776,17.57,FALSE,"kNN",17
"1950",677,15.67,FALSE,"kNN",17
"1951",1029,22.5,TRUE,"kMeans",17
"1952",521,11.33,FALSE,"kMeans",17
"1953",339,7.32,FALSE,"kMeans",17
"1954",846,18.47,TRUE,"kMeans",17
"1955",752,16.37,FALSE,"kMeans",17
"1956",626,13.7,FALSE,"kMeans",17
"1957",412,8.87,FALSE,"kMeans",17
"1958",378,8.1,FALSE,"kMeans",17
"1959",763,15.9,TRUE,"kMeans",17
"1960",428,9.62,FALSE,"kMeans",17
"1961",344,7.87,FALSE,"kMeans",17
"1962",2122,44.85,TRUE,"kMeans",17
"1963",1074,23.68,FALSE,"kMeans",17
"1964",776,17.57,FALSE,"kMeans",17
"1965",677,15.67,FALSE,"kMeans",17
"1966",610,14.23,FALSE,"kMeans",17
"1967",2370,51.97,TRUE,"kMeans",17
"1968",2310,50.53,FALSE,"kMeans",17
"1969",1726,37.87,FALSE,"kMeans",17
"1970",1663,36.48,FALSE,"kMeans",17
"1971",1096,24.02,FALSE,"kMeans",17
"1972",737,16.13,FALSE,"kMeans",17
"1973",674,14.68,FALSE,"kMeans",17
"1974",869,18.03,TRUE,"kMeans",17
"1975",730,15.72,FALSE,"kMeans",17
"1976",1120,24.82,TRUE,"kMeans",17
"1977",559,12.7,FALSE,"kMeans",17
"1978",446,10.18,FALSE,"kMeans",17
"1979",197,4.35,FALSE,"kMeans",17
"1980",46,1.03,FALSE,"kMeans",17
"1981",1347,29.9,TRUE,"Hier",17
"1982",714,15.62,FALSE,"Hier",17
"1983",593,12.95,FALSE,"Hier",17
"1984",412,8.87,FALSE,"Hier",17
"1985",378,8.1,FALSE,"Hier",17
"1986",872,18.77,TRUE,"Hier",17
"1987",698,15.25,FALSE,"Hier",17
"1988",428,9.62,FALSE,"Hier",17
"1989",344,7.87,FALSE,"Hier",17
"1990",618,13.47,TRUE,"Hier",17
"1991",419,9.4,FALSE,"Hier",17
"1992",197,4.35,FALSE,"Hier",17
"1993",46,1.03,FALSE,"Hier",17
"1994",2122,44.85,TRUE,"Hier",17
"1995",1074,23.68,FALSE,"Hier",17
"1996",776,17.57,FALSE,"Hier",17
"1997",677,15.67,FALSE,"Hier",17
"1998",610,14.23,FALSE,"Hier",17
"1999",932,20.35,TRUE,"Hier",17
"2000",354,7.73,FALSE,"Hier",17
"2001",171,3.85,FALSE,"Hier",17
"2002",2423,54.1,TRUE,"Hier",17
"2003",1593,35.65,FALSE,"Hier",17
"2004",1530,34.2,FALSE,"Hier",17
"2005",1115,24.68,FALSE,"Hier",17
"2006",1115,24.68,FALSE,"Hier",17
"2007",1104,24.48,FALSE,"Hier",17
"2008",532,12.02,FALSE,"Hier",17
"2009",791,16.97,TRUE,"Hier",17
"2010",730,15.72,FALSE,"Hier",17
"2011",1242,27.32,TRUE,"Fuzzy",17
"2012",776,17.57,FALSE,"Fuzzy",17
"2013",677,15.67,FALSE,"Fuzzy",17
"2014",610,14.23,FALSE,"Fuzzy",17
"2015",870,18.7,TRUE,"Fuzzy",17
"2016",626,13.3,FALSE,"Fuzzy",17
"2017",428,9.62,FALSE,"Fuzzy",17
"2018",344,7.87,FALSE,"Fuzzy",17
"2019",656,14.2,TRUE,"Fuzzy",17
"2020",539,11.92,FALSE,"Fuzzy",17
"2021",419,9.4,FALSE,"Fuzzy",17
"2022",197,4.35,FALSE,"Fuzzy",17
"2023",46,1.03,FALSE,"Fuzzy",17
"2024",1154,25.12,TRUE,"Fuzzy",17
"2025",1057,22.88,FALSE,"Fuzzy",17
"2026",1023,22.12,FALSE,"Fuzzy",17
"2027",904,19.62,FALSE,"Fuzzy",17
"2028",783,16.95,FALSE,"Fuzzy",17
"2029",503,11.33,FALSE,"Fuzzy",17
"2030",2370,51.97,TRUE,"Fuzzy",17
"2031",2310,50.53,FALSE,"Fuzzy",17
"2032",1726,37.87,FALSE,"Fuzzy",17
"2033",1663,36.48,FALSE,"Fuzzy",17
"2034",1096,24.02,FALSE,"Fuzzy",17
"2035",737,16.13,FALSE,"Fuzzy",17
"2036",674,14.68,FALSE,"Fuzzy",17
"2037",869,18.03,TRUE,"Fuzzy",17
"2038",730,15.72,FALSE,"Fuzzy",17
"2039",1072,24.05,TRUE,"Fuzzy",17
"2040",755,16.92,FALSE,"Fuzzy",17
"2041",864,19.07,TRUE,"kNN",18
"2042",862,19.03,FALSE,"kNN",18
"2043",858,18.92,FALSE,"kNN",18
"2044",2030,43.53,TRUE,"kNN",18
"2045",1998,42.82,FALSE,"kNN",18
"2046",1569,33.48,FALSE,"kNN",18
"2047",1257,26.65,FALSE,"kNN",18
"2048",865,17.98,FALSE,"kNN",18
"2049",589,12.07,FALSE,"kNN",18
"2050",2056,44.37,TRUE,"kNN",18
"2051",1864,39.87,FALSE,"kNN",18
"2052",1628,34.53,FALSE,"kNN",18
"2053",1143,24.18,FALSE,"kNN",18
"2054",971,20.42,FALSE,"kNN",18
"2055",946,19.88,FALSE,"kNN",18
"2056",1943,42.43,TRUE,"kNN",18
"2057",1743,38.2,FALSE,"kNN",18
"2058",1084,23.17,FALSE,"kNN",18
"2059",567,11.5,FALSE,"kNN",18
"2060",317,6.45,FALSE,"kNN",18
"2061",604,13.02,TRUE,"kNN",18
"2062",452,9.63,FALSE,"kNN",18
"2063",43,0.92,FALSE,"kNN",18
"2064",387,8.23,TRUE,"kNN",18
"2065",2427,52.43,TRUE,"kNN",18
"2066",2159,46.63,FALSE,"kNN",18
"2067",1834,39.88,FALSE,"kNN",18
"2068",1201,25.13,FALSE,"kNN",18
"2069",532,11.53,FALSE,"kNN",18
"2070",316,6.65,FALSE,"kNN",18
"2071",2729,59.87,TRUE,"kMeans",18
"2072",1349,28.43,FALSE,"kMeans",18
"2073",963,19.77,FALSE,"kMeans",18
"2074",794,16.22,FALSE,"kMeans",18
"2075",1144,23.78,TRUE,"kMeans",18
"2076",819,16.97,FALSE,"kMeans",18
"2077",707,14.5,FALSE,"kMeans",18
"2078",634,13,FALSE,"kMeans",18
"2079",382,7.77,FALSE,"kMeans",18
"2080",317,6.45,FALSE,"kMeans",18
"2081",1776,37.12,TRUE,"kMeans",18
"2082",1584,32.62,FALSE,"kMeans",18
"2083",1348,27.28,FALSE,"kMeans",18
"2084",2390,52.42,TRUE,"kMeans",18
"2085",1829,40.1,FALSE,"kMeans",18
"2086",1361,29.85,FALSE,"kMeans",18
"2087",774,16.27,FALSE,"kMeans",18
"2088",316,6.63,FALSE,"kMeans",18
"2089",43,0.92,FALSE,"kMeans",18
"2090",2341,51.08,TRUE,"kMeans",18
"2091",1143,24.18,FALSE,"kMeans",18
"2092",971,20.42,FALSE,"kMeans",18
"2093",946,19.88,FALSE,"kMeans",18
"2094",2421,52.77,TRUE,"kMeans",18
"2095",2090,45.78,FALSE,"kMeans",18
"2096",1400,30.08,FALSE,"kMeans",18
"2097",1132,23.83,FALSE,"kMeans",18
"2098",2175,46.35,TRUE,"kMeans",18
"2099",868,19.13,FALSE,"kMeans",18
"2100",863,19.02,FALSE,"kMeans",18
"2101",864,19.07,TRUE,"Hier",18
"2102",862,19.03,FALSE,"Hier",18
"2103",858,18.92,FALSE,"Hier",18
"2104",1657,35.38,TRUE,"Hier",18
"2105",1195,25.33,FALSE,"Hier",18
"2106",850,18.32,FALSE,"Hier",18
"2107",1710,36.52,TRUE,"Hier",18
"2108",1618,34.55,FALSE,"Hier",18
"2109",1593,34.02,FALSE,"Hier",18
"2110",1405,29.73,FALSE,"Hier",18
"2111",1201,25.18,FALSE,"Hier",18
"2112",1032,21.63,FALSE,"Hier",18
"2113",788,16.3,FALSE,"Hier",18
"2114",2564,55.53,TRUE,"Hier",18
"2115",1528,31.9,FALSE,"Hier",18
"2116",1279,26.57,FALSE,"Hier",18
"2117",2478,54.68,TRUE,"Hier",18
"2118",1982,43.98,FALSE,"Hier",18
"2119",1929,42.67,FALSE,"Hier",18
"2120",1690,37.43,FALSE,"Hier",18
"2121",1594,35.2,FALSE,"Hier",18
"2122",1482,32.73,FALSE,"Hier",18
"2123",723,15.4,FALSE,"Hier",18
"2124",892,19.85,TRUE,"Hier",18
"2125",561,12.87,FALSE,"Hier",18
"2126",1473,31.3,TRUE,"Hier",18
"2127",1150,24.68,FALSE,"Hier",18
"2128",895,19.8,FALSE,"Hier",18
"2129",448,9.55,FALSE,"Hier",18
"2130",43,0.92,FALSE,"Hier",18
"2131",864,19.07,TRUE,"Fuzzy",18
"2132",862,19.03,FALSE,"Fuzzy",18
"2133",858,18.92,FALSE,"Fuzzy",18
"2134",1378,29.23,TRUE,"Fuzzy",18
"2135",1346,28.52,FALSE,"Fuzzy",18
"2136",1180,24.97,FALSE,"Fuzzy",18
"2137",788,16.3,FALSE,"Fuzzy",18
"2138",2056,44.37,TRUE,"Fuzzy",18
"2139",1864,39.87,FALSE,"Fuzzy",18
"2140",1628,34.53,FALSE,"Fuzzy",18
"2141",1143,24.18,FALSE,"Fuzzy",18
"2142",971,20.42,FALSE,"Fuzzy",18
"2143",946,19.88,FALSE,"Fuzzy",18
"2144",1174,25.47,TRUE,"Fuzzy",18
"2145",819,16.97,FALSE,"Fuzzy",18
"2146",707,14.5,FALSE,"Fuzzy",18
"2147",634,13,FALSE,"Fuzzy",18
"2148",382,7.77,FALSE,"Fuzzy",18
"2149",317,6.45,FALSE,"Fuzzy",18
"2150",604,13.02,TRUE,"Fuzzy",18
"2151",452,9.63,FALSE,"Fuzzy",18
"2152",43,0.92,FALSE,"Fuzzy",18
"2153",2421,52.77,TRUE,"Fuzzy",18
"2154",2090,45.78,FALSE,"Fuzzy",18
"2155",1400,30.08,FALSE,"Fuzzy",18
"2156",1132,23.83,FALSE,"Fuzzy",18
"2157",1703,36.67,TRUE,"Fuzzy",18
"2158",1201,25.13,FALSE,"Fuzzy",18
"2159",532,11.53,FALSE,"Fuzzy",18
"2160",316,6.65,FALSE,"Fuzzy",18
"2161",997,22.28,TRUE,"kNN",19
"2162",815,17.93,FALSE,"kNN",19
"2163",242,5.25,FALSE,"kNN",19
"2164",1096,23.78,TRUE,"kNN",19
"2165",808,17.2,FALSE,"kNN",19
"2166",698,14.47,TRUE,"kNN",19
"2167",750,16.6,TRUE,"kNN",19
"2168",1679,35.88,TRUE,"kNN",19
"2169",928,19.73,FALSE,"kNN",19
"2170",867,19.13,TRUE,"kNN",19
"2171",884,19.85,TRUE,"kNN",19
"2172",842,19.02,FALSE,"kNN",19
"2173",791,17.9,FALSE,"kNN",19
"2174",724,16.28,FALSE,"kNN",19
"2175",397,9.2,FALSE,"kNN",19
"2176",1168,24.47,TRUE,"kNN",19
"2177",1122,23.3,FALSE,"kNN",19
"2178",752,15.78,FALSE,"kNN",19
"2179",850,18.93,TRUE,"kNN",19
"2180",1063,22.9,TRUE,"kNN",19
"2181",964,21.22,FALSE,"kNN",19
"2182",846,18.47,TRUE,"kNN",19
"2183",786,16.95,FALSE,"kNN",19
"2184",418,9.03,FALSE,"kNN",19
"2185",1007,22.28,TRUE,"kNN",19
"2186",991,21.92,FALSE,"kNN",19
"2187",877,19.62,FALSE,"kNN",19
"2188",1167,26.12,TRUE,"kNN",19
"2189",934,20.9,FALSE,"kNN",19
"2190",547,12.12,FALSE,"kNN",19
"2191",1525,32.55,TRUE,"kMeans",19
"2192",547,12.12,FALSE,"kMeans",19
"2193",2189,48.48,TRUE,"kMeans",19
"2194",964,21.22,FALSE,"kMeans",19
"2195",898,19.78,FALSE,"kMeans",19
"2196",889,19.58,FALSE,"kMeans",19
"2197",1349,31,TRUE,"kMeans",19
"2198",705,15.73,FALSE,"kMeans",19
"2199",654,14.62,FALSE,"kMeans",19
"2200",832,18.93,TRUE,"kMeans",19
"2201",696,15.55,FALSE,"kMeans",19
"2202",1032,22.32,TRUE,"kMeans",19
"2203",633,14.03,FALSE,"kMeans",19
"2204",1095,23.6,TRUE,"kMeans",19
"2205",589,13.1,FALSE,"kMeans",19
"2206",2125,46.73,TRUE,"kMeans",19
"2207",808,17.2,FALSE,"kMeans",19
"2208",2481,55.28,TRUE,"kMeans",19
"2209",929,20.9,FALSE,"kMeans",19
"2210",1018,22.57,TRUE,"kMeans",19
"2211",418,9.03,FALSE,"kMeans",19
"2212",1668,36.18,TRUE,"kMeans",19
"2213",928,19.73,FALSE,"kMeans",19
"2214",752,15.78,FALSE,"kMeans",19
"2215",755,17.08,TRUE,"kMeans",19
"2216",397,9.2,FALSE,"kMeans",19
"2217",1079,23.97,TRUE,"kMeans",19
"2218",242,5.25,FALSE,"kMeans",19
"2219",2091,46.2,TRUE,"kMeans",19
"2220",756,16.92,FALSE,"kMeans",19
"2221",1355,31.15,TRUE,"Hier",19
"2222",813,18.33,FALSE,"Hier",19
"2223",739,16.77,FALSE,"Hier",19
"2224",1719,38.5,TRUE,"Hier",19
"2225",844,18.45,FALSE,"Hier",19
"2226",757,16.83,FALSE,"Hier",19
"2227",705,15.72,FALSE,"Hier",19
"2228",1099,25.2,TRUE,"Hier",19
"2229",589,13.1,FALSE,"Hier",19
"2230",1220,26.32,TRUE,"Hier",19
"2231",964,21.22,FALSE,"Hier",19
"2232",1385,29.38,TRUE,"Hier",19
"2233",991,21.92,FALSE,"Hier",19
"2234",877,19.62,FALSE,"Hier",19
"2235",2648,59.02,TRUE,"Hier",19
"2236",929,20.9,FALSE,"Hier",19
"2237",2125,46.73,TRUE,"Hier",19
"2238",808,17.2,FALSE,"Hier",19
"2239",1691,37.18,TRUE,"Hier",19
"2240",547,12.12,FALSE,"Hier",19
"2241",1018,22.57,TRUE,"Hier",19
"2242",418,9.03,FALSE,"Hier",19
"2243",1104,24.73,TRUE,"Hier",19
"2244",242,5.25,FALSE,"Hier",19
"2245",755,17.08,TRUE,"Hier",19
"2246",397,9.2,FALSE,"Hier",19
"2247",1366,28.88,TRUE,"Hier",19
"2248",752,15.78,FALSE,"Hier",19
"2249",2536,54.82,TRUE,"Hier",19
"2250",928,19.73,FALSE,"Hier",19
"2251",752,16.45,TRUE,"Fuzzy",19
"2252",242,5.25,FALSE,"Fuzzy",19
"2253",1096,23.78,TRUE,"Fuzzy",19
"2254",808,17.2,FALSE,"Fuzzy",19
"2255",1183,24.97,TRUE,"Fuzzy",19
"2256",547,12.12,FALSE,"Fuzzy",19
"2257",831,18.95,TRUE,"Fuzzy",19
"2258",397,9.2,FALSE,"Fuzzy",19
"2259",1679,35.88,TRUE,"Fuzzy",19
"2260",928,19.73,FALSE,"Fuzzy",19
"2261",752,15.78,FALSE,"Fuzzy",19
"2262",1028,22.67,TRUE,"Fuzzy",19
"2263",418,9.03,FALSE,"Fuzzy",19
"2264",793,17.6,TRUE,"Fuzzy",19
"2265",751,16.77,FALSE,"Fuzzy",19
"2266",700,15.65,FALSE,"Fuzzy",19
"2267",633,14.03,FALSE,"Fuzzy",19
"2268",802,18.08,TRUE,"Fuzzy",19
"2269",756,16.92,FALSE,"Fuzzy",19
"2270",1034,22.47,TRUE,"Fuzzy",19
"2271",589,13.1,FALSE,"Fuzzy",19
"2272",1063,22.9,TRUE,"Fuzzy",19
"2273",964,21.22,FALSE,"Fuzzy",19
"2274",756,17.07,TRUE,"Fuzzy",19
"2275",696,15.55,FALSE,"Fuzzy",19
"2276",1007,22.28,TRUE,"Fuzzy",19
"2277",991,21.92,FALSE,"Fuzzy",19
"2278",877,19.62,FALSE,"Fuzzy",19
"2279",1162,26.12,TRUE,"Fuzzy",19
"2280",929,20.9,FALSE,"Fuzzy",19
"2281",544,11.43,TRUE,"kNN",20
"2282",524,10.73,TRUE,"kNN",20
"2283",1237,26.52,TRUE,"kNN",20
"2284",982,21.08,FALSE,"kNN",20
"2285",560,11.47,FALSE,"kNN",20
"2286",763,16.33,TRUE,"kNN",20
"2287",658,13.87,FALSE,"kNN",20
"2288",385,7.7,FALSE,"kNN",20
"2289",1226,25.97,TRUE,"kNN",20
"2290",1129,23.55,FALSE,"kNN",20
"2291",1000,20.95,FALSE,"kNN",20
"2292",823,17.55,FALSE,"kNN",20
"2293",816,17.4,FALSE,"kNN",20
"2294",811,17.3,FALSE,"kNN",20
"2295",745,15.87,FALSE,"kNN",20
"2296",717,15.32,FALSE,"kNN",20
"2297",638,13.98,FALSE,"kNN",20
"2298",1161,25.15,TRUE,"kNN",20
"2299",988,21.12,FALSE,"kNN",20
"2300",523,11.68,FALSE,"kNN",20
"2301",165,3.45,TRUE,"kNN",20
"2302",901,19.32,TRUE,"kNN",20
"2303",640,13.37,FALSE,"kNN",20
"2304",275,5.92,FALSE,"kNN",20
"2305",649,13.32,TRUE,"kNN",20
"2306",550,11.38,FALSE,"kNN",20
"2307",629,13.05,TRUE,"kNN",20
"2308",627,13.02,FALSE,"kNN",20
"2309",605,12.57,FALSE,"kNN",20
"2310",411,9.03,FALSE,"kNN",20
"2311",598,12.47,TRUE,"kMeans",20
"2312",187,3.75,FALSE,"kMeans",20
"2313",1718,37.27,TRUE,"kMeans",20
"2314",684,14.55,FALSE,"kMeans",20
"2315",1175,25.73,TRUE,"kMeans",20
"2316",608,13.3,FALSE,"kMeans",20
"2317",292,5.97,FALSE,"kMeans",20
"2318",1346,27.75,TRUE,"kMeans",20
"2319",627,13.02,FALSE,"kMeans",20
"2320",605,12.57,FALSE,"kMeans",20
"2321",411,9.03,FALSE,"kMeans",20
"2322",1109,23.33,TRUE,"kMeans",20
"2323",823,17.55,FALSE,"kMeans",20
"2324",816,17.4,FALSE,"kMeans",20
"2325",811,17.3,FALSE,"kMeans",20
"2326",745,15.87,FALSE,"kMeans",20
"2327",717,15.32,FALSE,"kMeans",20
"2328",638,13.98,FALSE,"kMeans",20
"2329",1091,22.53,TRUE,"kMeans",20
"2330",550,11.38,FALSE,"kMeans",20
"2331",819,17.83,TRUE,"kMeans",20
"2332",528,11.37,FALSE,"kMeans",20
"2333",497,10.65,FALSE,"kMeans",20
"2334",929,20.53,TRUE,"kMeans",20
"2335",602,12.9,FALSE,"kMeans",20
"2336",1554,33.05,TRUE,"kMeans",20
"2337",601,12.07,FALSE,"kMeans",20
"2338",385,7.7,FALSE,"kMeans",20
"2339",846,17.9,TRUE,"kMeans",20
"2340",523,11.68,FALSE,"kMeans",20
"2341",598,12.47,TRUE,"Hier",20
"2342",187,3.75,FALSE,"Hier",20
"2343",1319,28.05,TRUE,"Hier",20
"2344",560,11.47,FALSE,"Hier",20
"2345",968,20.88,TRUE,"Hier",20
"2346",292,5.97,FALSE,"Hier",20
"2347",662,14.02,TRUE,"Hier",20
"2348",385,7.7,FALSE,"Hier",20
"2349",782,16.48,TRUE,"Hier",20
"2350",498,10.65,FALSE,"Hier",20
"2351",467,9.93,FALSE,"Hier",20
"2352",1011,22.42,TRUE,"Hier",20
"2353",731,15.5,FALSE,"Hier",20
"2354",602,12.9,FALSE,"Hier",20
"2355",998,21.63,TRUE,"Hier",20
"2356",523,11.68,FALSE,"Hier",20
"2357",1269,26.08,TRUE,"Hier",20
"2358",868,17.68,FALSE,"Hier",20
"2359",682,14.15,FALSE,"Hier",20
"2360",664,13.7,FALSE,"Hier",20
"2361",550,11.38,FALSE,"Hier",20
"2362",747,15.63,TRUE,"Hier",20
"2363",275,5.92,FALSE,"Hier",20
"2364",1197,24.98,TRUE,"Hier",20
"2365",807,17.47,FALSE,"Hier",20
"2366",748,16.13,FALSE,"Hier",20
"2367",721,15.57,FALSE,"Hier",20
"2368",655,14.13,FALSE,"Hier",20
"2369",651,14.03,FALSE,"Hier",20
"2370",645,13.88,FALSE,"Hier",20
"2371",784,16.65,TRUE,"Fuzzy",20
"2372",275,5.92,FALSE,"Fuzzy",20
"2373",545,11.18,TRUE,"Fuzzy",20
"2374",187,3.75,FALSE,"Fuzzy",20
"2375",1172,25.28,TRUE,"Fuzzy",20
"2376",560,11.47,FALSE,"Fuzzy",20
"2377",662,14.02,TRUE,"Fuzzy",20
"2378",385,7.7,FALSE,"Fuzzy",20
"2379",828,17.92,TRUE,"Fuzzy",20
"2380",731,15.5,FALSE,"Fuzzy",20
"2381",602,12.9,FALSE,"Fuzzy",20
"2382",1161,25.12,TRUE,"Fuzzy",20
"2383",823,17.55,FALSE,"Fuzzy",20
"2384",816,17.4,FALSE,"Fuzzy",20
"2385",811,17.3,FALSE,"Fuzzy",20
"2386",745,15.87,FALSE,"Fuzzy",20
"2387",717,15.32,FALSE,"Fuzzy",20
"2388",638,13.98,FALSE,"Fuzzy",20
"2389",426,9.13,TRUE,"Fuzzy",20
"2390",292,5.97,FALSE,"Fuzzy",20
"2391",782,17.12,TRUE,"Fuzzy",20
"2392",498,10.65,FALSE,"Fuzzy",20
"2393",467,9.93,FALSE,"Fuzzy",20
"2394",867,18.33,TRUE,"Fuzzy",20
"2395",523,11.68,FALSE,"Fuzzy",20
"2396",863,18.1,TRUE,"Fuzzy",20
"2397",843,17.68,FALSE,"Fuzzy",20
"2398",825,17.23,FALSE,"Fuzzy",20
"2399",711,14.92,FALSE,"Fuzzy",20
"2400",411,9.03,FALSE,"Fuzzy",20
"2401",1382,28.65,TRUE,"kNN",21
"2402",1072,22.05,FALSE,"kNN",21
"2403",871,18.12,FALSE,"kNN",21
"2404",834,17.3,FALSE,"kNN",21
"2405",767,16.28,FALSE,"kNN",21
"2406",551,12.22,FALSE,"kNN",21
"2407",233,5.42,FALSE,"kNN",21
"2408",712,15.13,TRUE,"kNN",21
"2409",649,13.7,FALSE,"kNN",21
"2410",549,11.6,FALSE,"kNN",21
"2411",1268,28,TRUE,"kNN",21
"2412",1096,24.13,FALSE,"kNN",21
"2413",1085,23.88,FALSE,"kNN",21
"2414",979,21.68,FALSE,"kNN",21
"2415",912,20.33,FALSE,"kNN",21
"2416",717,16.02,FALSE,"kNN",21
"2417",1352,29.77,TRUE,"kNN",21
"2418",896,20.15,FALSE,"kNN",21
"2419",476,10.33,FALSE,"kNN",21
"2420",469,10.18,FALSE,"kNN",21
"2421",346,7.35,FALSE,"kNN",21
"2422",527,11.45,TRUE,"kNN",21
"2423",1222,26.92,TRUE,"kNN",21
"2424",1105,24.18,FALSE,"kNN",21
"2425",533,12.28,FALSE,"kNN",21
"2426",457,10.53,FALSE,"kNN",21
"2427",1185,25.58,TRUE,"kNN",21
"2428",943,19.93,FALSE,"kNN",21
"2429",747,15.55,FALSE,"kNN",21
"2430",598,12.28,FALSE,"kNN",21
"2431",1696,37.52,TRUE,"kMeans",21
