"","studentDist","studentTime","leader","clusters","ClustAlg","Catchment"
"5478",1223,27.07,FALSE,3,"Hier",46
"5479",907,20,FALSE,3,"Hier",46
"5480",659,14.88,FALSE,3,"Hier",46
"5481",455,10.2,FALSE,3,"Hier",46
"5482",340,7.82,FALSE,3,"Hier",46
"5483",196,4.4,FALSE,3,"Hier",46
"5484",1946,43.05,TRUE,4,"Hier",46
"5485",1195,26.58,FALSE,4,"Hier",46
"5486",1174,26.23,FALSE,4,"Hier",46
"5487",1165,26.08,FALSE,4,"Hier",46
"5488",981,22.18,FALSE,4,"Hier",46
"5489",771,17.3,FALSE,4,"Hier",46
"5490",700,15.7,FALSE,4,"Hier",46
"5491",2288,50.33,TRUE,1,"Fuzzy",46
"5492",1622,36,FALSE,1,"Fuzzy",46
"5493",1380,29.83,FALSE,1,"Fuzzy",46
"5494",1376,29.73,FALSE,1,"Fuzzy",46
"5495",1161,25,FALSE,1,"Fuzzy",46
"5496",581,13.73,FALSE,1,"Fuzzy",46
"5497",374,9.3,FALSE,1,"Fuzzy",46
"5498",2339,51.5,TRUE,2,"Fuzzy",46
"5499",1453,32,FALSE,2,"Fuzzy",46
"5500",1432,31.65,FALSE,2,"Fuzzy",46
"5501",1423,31.5,FALSE,2,"Fuzzy",46
"5502",1239,27.6,FALSE,2,"Fuzzy",46
"5503",1029,22.72,FALSE,2,"Fuzzy",46
"5504",958,21.12,FALSE,2,"Fuzzy",46
"5505",558,12.73,FALSE,2,"Fuzzy",46
"5506",1547,33.95,TRUE,3,"Fuzzy",46
"5507",1451,31.8,FALSE,3,"Fuzzy",46
"5508",1034,22.42,FALSE,3,"Fuzzy",46
"5509",708,15.52,FALSE,3,"Fuzzy",46
"5510",392,8.45,FALSE,3,"Fuzzy",46
"5511",2059,45.92,TRUE,4,"Fuzzy",46
"5512",1490,33.55,FALSE,4,"Fuzzy",46
"5513",1129,25.47,FALSE,4,"Fuzzy",46
"5514",882,19.62,FALSE,4,"Fuzzy",46
"5515",790,17.48,FALSE,4,"Fuzzy",46
"5516",768,17.1,FALSE,4,"Fuzzy",46
"5517",634,14.22,FALSE,4,"Fuzzy",46
"5518",406,9.17,FALSE,4,"Fuzzy",46
"5519",342,7.67,FALSE,4,"Fuzzy",46
"5520",227,5.28,FALSE,4,"Fuzzy",46
"5521",643,14.22,TRUE,1,"kNN",47
"5522",427,9.1,FALSE,1,"kNN",47
"5523",310,6.5,FALSE,1,"kNN",47
"5524",310,6.5,FALSE,1,"kNN",47
"5525",302,6.43,FALSE,1,"kNN",47
"5526",662,14.15,TRUE,2,"kNN",47
"5527",650,13.87,FALSE,2,"kNN",47
"5528",533,11.37,FALSE,2,"kNN",47
"5529",423,8.78,FALSE,2,"kNN",47
"5530",246,5.13,FALSE,2,"kNN",47
"5531",129,2.83,FALSE,2,"kNN",47
"5532",125,2.73,FALSE,2,"kNN",47
"5533",668,14.35,TRUE,3,"kNN",47
"5534",606,12.82,FALSE,3,"kNN",47
"5535",201,4.45,FALSE,3,"kNN",47
"5536",1773,39.4,TRUE,4,"kNN",47
"5537",1647,36.7,FALSE,4,"kNN",47
"5538",1571,34.98,FALSE,4,"kNN",47
"5539",1439,31.8,FALSE,4,"kNN",47
"5540",1240,27.35,FALSE,4,"kNN",47
"5541",940,21.15,FALSE,4,"kNN",47
"5542",668,15.03,FALSE,4,"kNN",47
"5543",498,11.2,FALSE,4,"kNN",47
"5544",711,14.62,TRUE,5,"kNN",47
"5545",663,13.57,FALSE,5,"kNN",47
"5546",545,11.02,FALSE,5,"kNN",47
"5547",516,10.38,TRUE,6,"kNN",47
"5548",493,9.93,FALSE,6,"kNN",47
"5549",449,9.07,FALSE,6,"kNN",47
"5550",312,6.45,FALSE,6,"kNN",47
"5551",643,14.22,TRUE,1,"kMeans",47
"5552",427,9.1,FALSE,1,"kMeans",47
"5553",310,6.5,FALSE,1,"kMeans",47
"5554",310,6.5,FALSE,1,"kMeans",47
"5555",302,6.43,FALSE,1,"kMeans",47
"5556",1492,32.93,TRUE,2,"kMeans",47
"5557",779,17.45,FALSE,2,"kMeans",47
"5558",613,13.62,FALSE,2,"kMeans",47
"5559",960,21.02,TRUE,3,"kMeans",47
"5560",511,11.48,FALSE,3,"kMeans",47
"5561",435,9.77,FALSE,3,"kMeans",47
"5562",1507,33.33,TRUE,4,"kMeans",47
"5563",1196,26.18,FALSE,4,"kMeans",47
"5564",997,21.73,FALSE,4,"kMeans",47
"5565",697,15.53,FALSE,4,"kMeans",47
"5566",1262,26.37,TRUE,5,"kMeans",47
"5567",974,20.65,FALSE,5,"kMeans",47
"5568",872,18.6,FALSE,5,"kMeans",47
"5569",688,14.48,FALSE,5,"kMeans",47
"5570",567,11.9,FALSE,5,"kMeans",47
"5571",469,9.87,FALSE,5,"kMeans",47
"5572",352,7.57,FALSE,5,"kMeans",47
"5573",348,7.47,FALSE,5,"kMeans",47
"5574",201,4.45,FALSE,5,"kMeans",47
"5575",825,17.28,TRUE,6,"kMeans",47
"5576",689,14.25,FALSE,6,"kMeans",47
"5577",580,11.7,FALSE,6,"kMeans",47
"5578",493,9.93,FALSE,6,"kMeans",47
"5579",449,9.07,FALSE,6,"kMeans",47
"5580",312,6.45,FALSE,6,"kMeans",47
"5581",643,14.22,TRUE,1,"Hier",47
"5582",427,9.1,FALSE,1,"Hier",47
"5583",310,6.5,FALSE,1,"Hier",47
"5584",310,6.5,FALSE,1,"Hier",47
"5585",302,6.43,FALSE,1,"Hier",47
"5586",620,13.02,TRUE,2,"Hier",47
"5587",469,9.87,FALSE,2,"Hier",47
"5588",352,7.57,FALSE,2,"Hier",47
"5589",348,7.47,FALSE,2,"Hier",47
"5590",201,4.45,FALSE,2,"Hier",47
"5591",1757,39.02,TRUE,3,"Hier",47
"5592",940,21.15,FALSE,3,"Hier",47
"5593",668,15.03,FALSE,3,"Hier",47
"5594",498,11.2,FALSE,3,"Hier",47
"5595",1334,29.45,TRUE,4,"Hier",47
"5596",1208,26.75,FALSE,4,"Hier",47
"5597",1132,25.03,FALSE,4,"Hier",47
"5598",1000,21.85,FALSE,4,"Hier",47
"5599",801,17.4,FALSE,4,"Hier",47
"5600",1110,23.28,TRUE,5,"Hier",47
"5601",1062,22.23,FALSE,5,"Hier",47
"5602",944,19.68,FALSE,5,"Hier",47
"5603",695,14.63,FALSE,5,"Hier",47
"5604",593,12.58,FALSE,5,"Hier",47
"5605",476,10.08,FALSE,5,"Hier",47
"5606",366,7.5,FALSE,5,"Hier",47
"5607",516,10.38,TRUE,6,"Hier",47
"5608",493,9.93,FALSE,6,"Hier",47
"5609",449,9.07,FALSE,6,"Hier",47
"5610",312,6.45,FALSE,6,"Hier",47
"5611",643,14.22,TRUE,1,"Fuzzy",47
"5612",427,9.1,FALSE,1,"Fuzzy",47
"5613",310,6.5,FALSE,1,"Fuzzy",47
"5614",310,6.5,FALSE,1,"Fuzzy",47
"5615",302,6.43,FALSE,1,"Fuzzy",47
"5616",1060,22.63,TRUE,2,"Fuzzy",47
"5617",1048,22.35,FALSE,2,"Fuzzy",47
"5618",946,20.07,FALSE,2,"Fuzzy",47
"5619",688,14.48,FALSE,2,"Fuzzy",47
"5620",567,11.9,FALSE,2,"Fuzzy",47
"5621",469,9.87,FALSE,2,"Fuzzy",47
"5622",352,7.57,FALSE,2,"Fuzzy",47
"5623",348,7.47,FALSE,2,"Fuzzy",47
"5624",201,4.45,FALSE,2,"Fuzzy",47
"5625",1550,34.32,TRUE,3,"Fuzzy",47
"5626",1101,24.78,FALSE,3,"Fuzzy",47
"5627",1025,23.07,FALSE,3,"Fuzzy",47
"5628",668,15.03,FALSE,3,"Fuzzy",47
"5629",498,11.2,FALSE,3,"Fuzzy",47
"5630",1507,33.33,TRUE,4,"Fuzzy",47
"5631",1196,26.18,FALSE,4,"Fuzzy",47
"5632",997,21.73,FALSE,4,"Fuzzy",47
"5633",697,15.53,FALSE,4,"Fuzzy",47
"5634",711,14.62,TRUE,5,"Fuzzy",47
"5635",663,13.57,FALSE,5,"Fuzzy",47
"5636",545,11.02,FALSE,5,"Fuzzy",47
"5637",516,10.38,TRUE,6,"Fuzzy",47
"5638",493,9.93,FALSE,6,"Fuzzy",47
"5639",449,9.07,FALSE,6,"Fuzzy",47
"5640",312,6.45,FALSE,6,"Fuzzy",47
"5641",1758,37.4,TRUE,1,"kNN",48
"5642",1507,31.68,FALSE,1,"kNN",48
"5643",1266,26.33,FALSE,1,"kNN",48
"5644",1065,22.03,FALSE,1,"kNN",48
"5645",1050,21.93,FALSE,1,"kNN",48
"5646",1048,21.87,FALSE,1,"kNN",48
"5647",923,19.37,FALSE,1,"kNN",48
"5648",636,12.98,FALSE,1,"kNN",48
"5649",426,8.28,FALSE,1,"kNN",48
"5650",375,7.25,FALSE,1,"kNN",48
"5651",334,6.83,FALSE,1,"kNN",48
"5652",295,6.07,FALSE,1,"kNN",48
"5653",432,9,TRUE,2,"kNN",48
"5654",428,8.9,FALSE,2,"kNN",48
"5655",808,17.67,TRUE,3,"kNN",48
"5656",685,14.58,FALSE,3,"kNN",48
"5657",672,14.3,FALSE,3,"kNN",48
"5658",629,13.42,FALSE,3,"kNN",48
"5659",489,10.53,FALSE,3,"kNN",48
"5660",376,8.03,FALSE,3,"kNN",48
"5661",929,20.43,TRUE,4,"kNN",48
"5662",749,16.2,FALSE,4,"kNN",48
"5663",561,12.13,FALSE,4,"kNN",48
"5664",293,6.43,FALSE,4,"kNN",48
"5665",456,9.82,TRUE,5,"kNN",48
"5666",454,9.77,FALSE,5,"kNN",48
"5667",272,5.97,FALSE,5,"kNN",48
"5668",125,2.85,FALSE,5,"kNN",48
"5669",58,1.3,FALSE,5,"kNN",48
"5670",23,0.52,FALSE,5,"kNN",48
"5671",1532,32.27,TRUE,1,"kMeans",48
"5672",1079,23,FALSE,1,"kMeans",48
"5673",780,16.87,FALSE,1,"kMeans",48
"5674",444,9.73,FALSE,1,"kMeans",48
"5675",343,7.55,FALSE,1,"kMeans",48
"5676",125,2.85,FALSE,1,"kMeans",48
"5677",58,1.3,FALSE,1,"kMeans",48
"5678",23,0.52,FALSE,1,"kMeans",48
"5679",2001,43.32,TRUE,2,"kMeans",48
"5680",1089,22.83,FALSE,2,"kMeans",48
"5681",848,17.48,FALSE,2,"kMeans",48
"5682",1262,26.83,TRUE,3,"kMeans",48
"5683",636,12.98,FALSE,3,"kMeans",48
"5684",464,9.32,FALSE,3,"kMeans",48
"5685",426,8.28,FALSE,3,"kMeans",48
"5686",334,6.83,FALSE,3,"kMeans",48
"5687",295,6.07,FALSE,3,"kMeans",48
"5688",1254,26.7,TRUE,4,"kMeans",48
"5689",756,15.37,FALSE,4,"kMeans",48
"5690",754,15.33,FALSE,4,"kMeans",48
"5691",739,15.23,FALSE,4,"kMeans",48
"5692",611,12.67,FALSE,4,"kMeans",48
"5693",1570,34.55,TRUE,5,"kMeans",48
"5694",1096,24.13,FALSE,5,"kMeans",48
"5695",919,20.07,FALSE,5,"kMeans",48
"5696",685,14.58,FALSE,5,"kMeans",48
"5697",672,14.3,FALSE,5,"kMeans",48
"5698",629,13.42,FALSE,5,"kMeans",48
"5699",489,10.53,FALSE,5,"kMeans",48
"5700",376,8.03,FALSE,5,"kMeans",48
"5701",1079,22.8,TRUE,1,"Hier",48
"5702",626,13.53,FALSE,1,"Hier",48
"5703",444,9.73,FALSE,1,"Hier",48
"5704",343,7.55,FALSE,1,"Hier",48
"5705",125,2.85,FALSE,1,"Hier",48
"5706",58,1.3,FALSE,1,"Hier",48
"5707",23,0.52,FALSE,1,"Hier",48
"5708",2107,45.47,TRUE,2,"Hier",48
"5709",1195,24.98,FALSE,2,"Hier",48
"5710",954,19.63,FALSE,2,"Hier",48
"5711",753,15.33,FALSE,2,"Hier",48
"5712",738,15.23,FALSE,2,"Hier",48
"5713",736,15.17,FALSE,2,"Hier",48
"5714",611,12.67,FALSE,2,"Hier",48
"5715",1262,26.83,TRUE,3,"Hier",48
"5716",636,12.98,FALSE,3,"Hier",48
"5717",464,9.32,FALSE,3,"Hier",48
"5718",426,8.28,FALSE,3,"Hier",48
"5719",334,6.83,FALSE,3,"Hier",48
"5720",295,6.07,FALSE,3,"Hier",48
"5721",1177,26.18,TRUE,4,"Hier",48
"5722",1096,24.13,FALSE,4,"Hier",48
"5723",919,20.07,FALSE,4,"Hier",48
"5724",685,14.58,FALSE,4,"Hier",48
"5725",672,14.3,FALSE,4,"Hier",48
"5726",629,13.42,FALSE,4,"Hier",48
"5727",489,10.53,FALSE,4,"Hier",48
"5728",376,8.03,FALSE,4,"Hier",48
"5729",725,14.98,TRUE,5,"Hier",48
"5730",428,8.9,FALSE,5,"Hier",48
"5731",1446,30.7,TRUE,1,"Fuzzy",48
"5732",1195,24.98,FALSE,1,"Fuzzy",48
"5733",954,19.63,FALSE,1,"Fuzzy",48
"5734",753,15.33,FALSE,1,"Fuzzy",48
"5735",738,15.23,FALSE,1,"Fuzzy",48
"5736",736,15.17,FALSE,1,"Fuzzy",48
"5737",611,12.67,FALSE,1,"Fuzzy",48
"5738",432,9,TRUE,2,"Fuzzy",48
"5739",428,8.9,FALSE,2,"Fuzzy",48
"5740",1164,25.52,TRUE,3,"Fuzzy",48
"5741",1041,22.43,FALSE,3,"Fuzzy",48
"5742",1028,22.15,FALSE,3,"Fuzzy",48
"5743",985,21.27,FALSE,3,"Fuzzy",48
"5744",845,18.38,FALSE,3,"Fuzzy",48
"5745",732,15.88,FALSE,3,"Fuzzy",48
"5746",564,12.08,FALSE,3,"Fuzzy",48
"5747",387,8.02,FALSE,3,"Fuzzy",48
"5748",932,19.57,TRUE,4,"Fuzzy",48
"5749",636,12.98,FALSE,4,"Fuzzy",48
"5750",464,9.32,FALSE,4,"Fuzzy",48
"5751",426,8.28,FALSE,4,"Fuzzy",48
"5752",334,6.83,FALSE,4,"Fuzzy",48
"5753",295,6.07,FALSE,4,"Fuzzy",48
"5754",628,13.58,TRUE,5,"Fuzzy",48
"5755",626,13.53,FALSE,5,"Fuzzy",48
"5756",444,9.73,FALSE,5,"Fuzzy",48
"5757",343,7.55,FALSE,5,"Fuzzy",48
"5758",125,2.85,FALSE,5,"Fuzzy",48
"5759",58,1.3,FALSE,5,"Fuzzy",48
"5760",23,0.52,FALSE,5,"Fuzzy",48
"5761",1465,31.65,TRUE,1,"kNN",49
"5762",943,19.78,FALSE,1,"kNN",49
"5763",1513,31.1,TRUE,2,"kNN",49
"5764",1486,30.48,FALSE,2,"kNN",49
"5765",1136,22.78,FALSE,2,"kNN",49
"5766",977,19.38,FALSE,2,"kNN",49
"5767",568,11.58,TRUE,3,"kNN",49
"5768",1012,21.1,TRUE,4,"kNN",49
"5769",758,15.23,FALSE,4,"kNN",49
"5770",1105,23.83,TRUE,5,"kNN",49
"5771",1031,22.48,FALSE,5,"kNN",49
"5772",826,17.85,FALSE,5,"kNN",49
"5773",712,15.13,FALSE,5,"kNN",49
"5774",246,4.6,FALSE,5,"kNN",49
"5775",1177,25.7,TRUE,6,"kNN",49
"5776",1139,24.73,FALSE,6,"kNN",49
"5777",1137,24.68,FALSE,6,"kNN",49
"5778",912,19.83,FALSE,6,"kNN",49
"5779",685,15.02,FALSE,6,"kNN",49
"5780",662,14.53,FALSE,6,"kNN",49
"5781",402,9.12,FALSE,6,"kNN",49
"5782",1117,24.9,TRUE,7,"kNN",49
"5783",1062,23.45,FALSE,7,"kNN",49
"5784",947,21.07,FALSE,7,"kNN",49
"5785",791,17.73,FALSE,7,"kNN",49
"5786",647,14.8,FALSE,7,"kNN",49
"5787",508,11.7,FALSE,7,"kNN",49
"5788",179,4.48,FALSE,7,"kNN",49
"5789",531,11.5,TRUE,8,"kNN",49
"5790",407,8.7,FALSE,8,"kNN",49
"5791",1012,21.4,TRUE,1,"kMeans",49
"5792",526,11.1,FALSE,1,"kMeans",49
"5793",363,7.67,FALSE,1,"kMeans",49
"5794",2182,46.73,TRUE,2,"kMeans",49
"5795",2155,46.12,FALSE,2,"kMeans",49
"5796",1797,38.15,FALSE,2,"kMeans",49
"5797",1117,22.62,FALSE,2,"kMeans",49
"5798",955,19.08,FALSE,2,"kMeans",49
"5799",758,15.23,FALSE,2,"kMeans",49
"5800",1287,27.23,TRUE,3,"kMeans",49
"5801",522,11.35,FALSE,3,"kMeans",49
"5802",179,4.48,FALSE,3,"kMeans",49
"5803",792,16.12,TRUE,4,"kMeans",49
"5804",483,10.22,FALSE,4,"kMeans",49
"5805",246,4.6,FALSE,4,"kMeans",49
"5806",223,4.43,TRUE,5,"kMeans",49
"5807",149,3.08,FALSE,5,"kMeans",49
"5808",1292,28.3,TRUE,6,"kMeans",49
"5809",904,20.27,FALSE,6,"kMeans",49
"5810",693,15.73,FALSE,6,"kMeans",49
"5811",555,12.63,FALSE,6,"kMeans",49
"5812",400,9.7,FALSE,6,"kMeans",49
"5813",1509,33.65,TRUE,7,"kMeans",49
"5814",897,19.82,FALSE,7,"kMeans",49
"5815",876,19.3,FALSE,7,"kMeans",49
"5816",751,16.23,FALSE,7,"kMeans",49
"5817",749,16.18,FALSE,7,"kMeans",49
"5818",668,14.5,TRUE,8,"kMeans",49
"5819",377,8.75,FALSE,8,"kMeans",49
"5820",262,6.37,FALSE,8,"kMeans",49
"5821",1465,31.65,TRUE,1,"Hier",49
"5822",943,19.78,FALSE,1,"Hier",49
"5823",1672,35.9,TRUE,2,"Hier",49
"5824",533,11.15,FALSE,2,"Hier",49
"5825",370,7.72,FALSE,2,"Hier",49
"5826",149,3.08,FALSE,2,"Hier",49
"5827",1015,21.28,TRUE,3,"Hier",49
"5828",483,10.22,FALSE,3,"Hier",49
"5829",246,4.6,FALSE,3,"Hier",49
"5830",1929,41.87,TRUE,4,"Hier",49
"5831",895,19.83,FALSE,4,"Hier",49
"5832",874,19.32,FALSE,4,"Hier",49
"5833",749,16.25,FALSE,4,"Hier",49
"5834",747,16.2,FALSE,4,"Hier",49
"5835",522,11.35,FALSE,4,"Hier",49
"5836",1522,32.95,TRUE,5,"Hier",49
"5837",1112,24.88,FALSE,5,"Hier",49
"5838",904,20.27,FALSE,5,"Hier",49
"5839",693,15.73,FALSE,5,"Hier",49
"5840",555,12.63,FALSE,5,"Hier",49
"5841",400,9.7,FALSE,5,"Hier",49
"5842",2802,60.47,TRUE,6,"Hier",49
"5843",1122,22.58,FALSE,6,"Hier",49
"5844",955,19.07,FALSE,6,"Hier",49
"5845",2380,53.35,TRUE,7,"Hier",49
"5846",1815,39.32,FALSE,7,"Hier",49
"5847",1158,24.58,FALSE,7,"Hier",49
"5848",668,14.5,TRUE,8,"Hier",49
"5849",377,8.75,FALSE,8,"Hier",49
"5850",262,6.37,FALSE,8,"Hier",49
"5851",1465,31.65,TRUE,1,"Fuzzy",49
"5852",943,19.78,FALSE,1,"Fuzzy",49
"5853",1428,29.55,TRUE,2,"Fuzzy",49
"5854",1117,22.6,FALSE,2,"Fuzzy",49
"5855",955,19.07,FALSE,2,"Fuzzy",49
"5856",1463,31.07,TRUE,3,"Fuzzy",49
"5857",585,13.28,FALSE,3,"Fuzzy",49
"5858",470,10.9,FALSE,3,"Fuzzy",49
"5859",179,4.48,FALSE,3,"Fuzzy",49
"5860",2069,45.18,TRUE,4,"Fuzzy",49
"5861",1815,39.32,FALSE,4,"Fuzzy",49
"5862",1158,24.58,FALSE,4,"Fuzzy",49
"5863",749,16.12,TRUE,5,"Fuzzy",49
"5864",675,14.77,FALSE,5,"Fuzzy",49
"5865",470,10.13,FALSE,5,"Fuzzy",49
"5866",356,7.42,FALSE,5,"Fuzzy",49
"5867",974,21.3,TRUE,6,"Fuzzy",49
"5868",936,20.33,FALSE,6,"Fuzzy",49
"5869",934,20.28,FALSE,6,"Fuzzy",49
"5870",780,17.17,FALSE,6,"Fuzzy",49
"5871",756,16.65,FALSE,6,"Fuzzy",49
"5872",522,11.35,FALSE,6,"Fuzzy",49
"5873",999,22.37,TRUE,7,"Fuzzy",49
"5874",876,19.68,FALSE,7,"Fuzzy",49
"5875",732,16.75,FALSE,7,"Fuzzy",49
"5876",593,13.65,FALSE,7,"Fuzzy",49
"5877",402,9.12,FALSE,7,"Fuzzy",49
"5878",607,13.02,TRUE,8,"Fuzzy",49
"5879",483,10.22,FALSE,8,"Fuzzy",49
"5880",246,4.6,FALSE,8,"Fuzzy",49
"5881",2232,49.4,TRUE,1,"kNN",50
"5882",1786,39.33,FALSE,1,"kNN",50
"5883",1602,35.28,FALSE,1,"kNN",50
"5884",1248,28.18,FALSE,1,"kNN",50
"5885",1096,24.68,FALSE,1,"kNN",50
"5886",671,15.77,FALSE,1,"kNN",50
"5887",1123,25.6,TRUE,2,"kNN",50
"5888",1096,25.07,FALSE,2,"kNN",50
"5889",1064,24.45,FALSE,2,"kNN",50
"5890",924,21.4,FALSE,2,"kNN",50
"5891",894,20.65,FALSE,2,"kNN",50
"5892",780,18.03,FALSE,2,"kNN",50
"5893",578,13.52,FALSE,2,"kNN",50
"5894",471,11.1,FALSE,2,"kNN",50
"5895",403,9.48,FALSE,2,"kNN",50
"5896",1391,30.75,TRUE,3,"kNN",50
"5897",1294,28.55,FALSE,3,"kNN",50
"5898",786,16.97,FALSE,3,"kNN",50
"5899",783,16.9,FALSE,3,"kNN",50
"5900",780,16.82,FALSE,3,"kNN",50
"5901",774,16.67,FALSE,3,"kNN",50
"5902",356,7.75,FALSE,3,"kNN",50
"5903",291,6.33,FALSE,3,"kNN",50
"5904",224,4.78,FALSE,3,"kNN",50
"5905",382,8.5,TRUE,4,"kNN",50
"5906",212,4.77,FALSE,4,"kNN",50
"5907",1052,23.93,TRUE,5,"kNN",50
"5908",967,22.08,FALSE,5,"kNN",50
"5909",785,17.97,FALSE,5,"kNN",50
"5910",518,11.4,FALSE,5,"kNN",50
"5911",1226,27.42,TRUE,1,"kMeans",50
"5912",813,18.88,FALSE,1,"kMeans",50
"5913",693,16.27,FALSE,1,"kMeans",50
"5914",671,15.77,FALSE,1,"kMeans",50
"5915",614,14.52,FALSE,1,"kMeans",50
"5916",2130,47.6,TRUE,2,"kMeans",50
"5917",1504,33.23,FALSE,2,"kMeans",50
"5918",1047,22.73,FALSE,2,"kMeans",50
"5919",567,12.82,FALSE,2,"kMeans",50
"5920",1641,36.53,TRUE,3,"kMeans",50
"5921",1183,26.03,FALSE,3,"kMeans",50
"5922",863,18.77,FALSE,3,"kMeans",50
"5923",1470,32.72,TRUE,4,"kMeans",50
"5924",1300,28.98,FALSE,4,"kMeans",50
"5925",1188,26.22,FALSE,4,"kMeans",50
"5926",1119,24.67,FALSE,4,"kMeans",50
"5927",1058,23.25,FALSE,4,"kMeans",50
"5928",653,14.32,FALSE,4,"kMeans",50
"5929",647,14.17,FALSE,4,"kMeans",50
"5930",639,14.02,FALSE,4,"kMeans",50
"5931",636,13.95,FALSE,4,"kMeans",50
"5932",134,3.1,FALSE,4,"kMeans",50
"5933",1047,23.6,TRUE,5,"kMeans",50
"5934",962,21.75,FALSE,5,"kMeans",50
"5935",873,19.87,FALSE,5,"kMeans",50
"5936",814,18.68,FALSE,5,"kMeans",50
"5937",782,18.07,FALSE,5,"kMeans",50
"5938",659,15.3,FALSE,5,"kMeans",50
"5939",549,12.88,FALSE,5,"kMeans",50
"5940",407,9.35,FALSE,5,"kMeans",50
"5941",1486,33.02,TRUE,1,"Hier",50
"5942",1073,24.48,FALSE,1,"Hier",50
"5943",953,21.87,FALSE,1,"Hier",50
"5944",931,21.37,FALSE,1,"Hier",50
"5945",874,20.12,FALSE,1,"Hier",50
"5946",738,17.07,FALSE,1,"Hier",50
"5947",716,16.45,FALSE,1,"Hier",50
"5948",663,15.27,FALSE,1,"Hier",50
"5949",585,13.65,FALSE,1,"Hier",50
"5950",475,11.23,FALSE,1,"Hier",50
"5951",327,7.6,FALSE,1,"Hier",50
"5952",2120,47.42,TRUE,2,"Hier",50
"5953",1240,26.87,FALSE,2,"Hier",50
"5954",1047,22.82,FALSE,2,"Hier",50
"5955",1531,34.25,TRUE,3,"Hier",50
"5956",988,22.33,FALSE,3,"Hier",50
"5957",836,18.83,FALSE,3,"Hier",50
"5958",407,9.35,FALSE,3,"Hier",50
"5959",706,15.83,TRUE,4,"Hier",50
"5960",536,12.1,FALSE,4,"Hier",50
"5961",424,9.33,FALSE,4,"Hier",50
"5962",355,7.78,FALSE,4,"Hier",50
"5963",294,6.37,FALSE,4,"Hier",50
"5964",134,3.1,FALSE,4,"Hier",50
"5965",1477,32.87,TRUE,5,"Hier",50
"5966",1017,22.08,FALSE,5,"Hier",50
"5967",622,13.28,FALSE,5,"Hier",50
"5968",619,13.22,FALSE,5,"Hier",50
"5969",616,13.13,FALSE,5,"Hier",50
"5970",610,12.98,FALSE,5,"Hier",50
"5971",1851,40.78,TRUE,1,"Fuzzy",50
"5972",1633,36.13,FALSE,1,"Fuzzy",50
"5973",1473,32.63,FALSE,1,"Fuzzy",50
"5974",1044,22.72,FALSE,1,"Fuzzy",50
"5975",860,18.67,FALSE,1,"Fuzzy",50
"5976",518,11.4,FALSE,1,"Fuzzy",50
"5977",977,22.23,TRUE,2,"Fuzzy",50
"5978",950,21.7,FALSE,2,"Fuzzy",50
"5979",918,21.08,FALSE,2,"Fuzzy",50
"5980",843,19.28,FALSE,2,"Fuzzy",50
"5981",765,17.67,FALSE,2,"Fuzzy",50
"5982",655,15.25,FALSE,2,"Fuzzy",50
"5983",513,11.72,FALSE,2,"Fuzzy",50
"5984",327,7.6,FALSE,2,"Fuzzy",50
"5985",1172,25.67,TRUE,3,"Fuzzy",50
"5986",637,13.57,FALSE,3,"Fuzzy",50
"5987",631,13.42,FALSE,3,"Fuzzy",50
"5988",627,13.33,FALSE,3,"Fuzzy",50
"5989",624,13.27,FALSE,3,"Fuzzy",50
"5990",706,15.83,TRUE,4,"Fuzzy",50
"5991",536,12.1,FALSE,4,"Fuzzy",50
"5992",424,9.33,FALSE,4,"Fuzzy",50
"5993",355,7.78,FALSE,4,"Fuzzy",50
"5994",294,6.37,FALSE,4,"Fuzzy",50
"5995",134,3.1,FALSE,4,"Fuzzy",50
"5996",1129,25.45,TRUE,5,"Fuzzy",50
"5997",777,18.08,FALSE,5,"Fuzzy",50
"5998",747,17.33,FALSE,5,"Fuzzy",50
"5999",725,16.83,FALSE,5,"Fuzzy",50
"6000",589,13.7,FALSE,5,"Fuzzy",50
"6001",1417,31.05,TRUE,1,"kNN",51
"6002",1218,26.67,FALSE,1,"kNN",51
"6003",1061,23.17,FALSE,1,"kNN",51
"6004",785,17.45,FALSE,1,"kNN",51
"6005",376,8.48,FALSE,1,"kNN",51
"6006",4116,90.35,TRUE,2,"kNN",51
"6007",3932,86.1,FALSE,2,"kNN",51
"6008",3810,83.42,FALSE,2,"kNN",51
"6009",3425,75.3,FALSE,2,"kNN",51
"6010",3339,73.37,FALSE,2,"kNN",51
"6011",3308,72.58,FALSE,2,"kNN",51
"6012",3146,69,FALSE,2,"kNN",51
"6013",2910,63.63,FALSE,2,"kNN",51
"6014",2794,61.17,FALSE,2,"kNN",51
"6015",2664,58.48,FALSE,2,"kNN",51
"6016",2533,55.57,FALSE,2,"kNN",51
"6017",2280,50.13,FALSE,2,"kNN",51
"6018",1992,43.85,FALSE,2,"kNN",51
"6019",1821,40.03,FALSE,2,"kNN",51
"6020",1576,34.63,FALSE,2,"kNN",51
"6021",1409,31.12,FALSE,2,"kNN",51
"6022",1235,27.03,FALSE,2,"kNN",51
"6023",1235,27.03,FALSE,2,"kNN",51
"6024",1091,23.65,FALSE,2,"kNN",51
"6025",979,21.07,FALSE,2,"kNN",51
"6026",771,16.5,FALSE,2,"kNN",51
"6027",433,9.12,FALSE,2,"kNN",51
"6028",1112,24.92,TRUE,3,"kNN",51
